SampleDate,Nitrogen,Phosphorus
2021-07-05,931.6,99.62
2021-07-12,1100.2985074626865,199.91044776119404
2021-07-19,1299.3203883495146,103.89320388349515
2021-07-26,1492.190082644628,147.59504132231405
2021-08-02,1245.2459016393443,135.0983606557377
2021-08-09,1292.642857142857,148.35119047619048
2021-08-16,1490.0,171.5
2021-08-23,1446.764705882353,174.36764705882354
2021-08-30,1210.0,123.33333333333333
2021-09-06,1170.2857142857142,127.42857142857143
2021-09-13,964.6905829596412,160.6322869955157
2021-09-20,1600.0,166.5
2021-09-27,1518.0975609756097,283.3536585365854
2021-10-04,1422.7272727272727,162.98181818181817
2021-10-11,1181.1604095563139,204.19112627986348
2021-10-18,1103.3333333333333,121.33333333333333
2021-10-25,1153.8247422680413,138.72164948453607
2021-11-01,1578.6818181818182,162.96969696969697
2021-11-08,1216.2573099415204,199.1345029239766
2021-11-15,1450.0,113.0
2021-11-22,1200.0,118.33333333333333
2021-11-29,1136.4154929577464,99.38028169014085
2021-12-06,922.7719298245614,78.3859649122807
2021-12-13,1138.2105263157894,78.49282296650718
2021-12-20,985.2631578947369,72.05263157894737
2021-12-27,998.972602739726,79.13698630136986
2022-01-03,1245.0,85.14285714285714
2022-01-10,1232.9032258064517,54.54838709677419
2022-01-17,1109.6,81.4
2022-01-24,1111.6920473773266,47.629441624365484
2022-01-31,1140.0,61.5
2022-02-07,909.3684210526316,55.31578947368421
2022-02-14,926.7676767676768,53.101010101010104
2022-02-21,1248.065637065637,71.06949806949807
2022-02-28,894.5737704918033,58.75409836065574
2022-03-07,1766.7142857142858,74.0
2022-03-14,1278.8267326732673,79.65346534653466
2022-03-21,1249.2,77.46153846153847
2022-03-28,1152.391304347826,87.32608695652173
2022-04-04,967.9714285714285,70.66666666666667
2022-04-11,1830.0,80.07407407407408
2022-04-18,1109.7058823529412,84.63725490196079
2022-04-25,1304.6981818181819,198.60363636363635
2022-05-02,1008.1607142857143,85.51785714285714
2022-05-09,1221.5,79.14285714285714
2022-05-16,1375.9910313901346,104.70403587443946
2022-05-23,1482.2857142857142,107.71428571428571
2022-05-30,1542.413669064748,106.13669064748201
2022-06-06,7930.3448275862065,102.46551724137932
2022-06-13,2625.294117647059,111.44117647058823
2022-06-20,1378.0206718346253,189.84496124031008
2022-06-27,1047.4736842105262,131.71929824561403
2022-07-04,,
2022-07-11,1007.75,152.83333333333334
2022-07-18,1039.4117647058824,151.2941176470588
2022-07-25,1313.7452229299363,125.63694267515923
2022-08-01,1012.5108695652174,127.21739130434783
2022-08-08,1641.6315789473683,140.10526315789474
2022-08-15,1071.851851851852,132.96296296296296
2022-08-22,1239.5454545454545,126.41666666666667
2022-08-29,871.4814814814815,125.5925925925926
2022-09-05,904.3692307692307,128.93846153846152
2022-09-12,1289.584,125.752
2022-09-19,1450.0,183.0
2022-09-26,1497.5471698113208,229.1
2022-10-03,1400.0,188.5
2022-10-10,1520.0,175.85714285714286
2022-10-17,1446.6233766233765,174.96103896103895
2022-10-24,1290.5373134328358,144.67164179104478
2022-10-31,1125.7142857142858,137.5
2022-11-07,1442.75,137.31521739130434
2022-11-14,2390.0,188.83333333333334
2022-11-21,1458.4028776978416,131.96376811594203
2022-11-28,1341.25,133.78846153846155
2022-12-05,1416.142857142857,123.0
2022-12-12,1403.157894736842,121.14736842105263
2022-12-19,1193.8392857142858,114.32142857142857
2022-12-26,,
2023-01-02,1105.313725490196,108.23529411764706
2023-01-09,1396.1494252873563,104.50574712643679
2023-01-16,1217.7,95.0
2023-01-23,1056.6666666666667,94.0
2023-01-30,1165.125,94.11111111111111
2023-02-06,1095.0,98.0
2023-02-13,1281.1682242990655,100.69607843137256
2023-02-20,1340.0,104.0
2023-02-27,1434.0,129.25
2023-03-06,1012.3157894736842,90.35087719298245
2023-03-13,1192.857142857143,101.0
2023-03-20,1229.2727272727273,106.0
2023-03-27,1280.0,116.0
2023-04-03,1015.8235294117648,87.3921568627451
2023-04-10,1093.1666666666667,111.14285714285714
2023-04-17,1230.3333333333333,115.16666666666667
2023-04-24,1314.6296296296296,121.92592592592592
2023-05-01,934.0526315789474,90.60526315789474
2023-05-08,1055.0,180.875
2023-05-15,1224.6666666666667,109.5
2023-05-22,1123.3333333333333,117.5
2023-05-29,1300.0,
2023-06-05,946.8461538461538,118.46153846153847
2023-06-12,1160.0,
2023-06-19,,
2023-06-26,,
2023-07-03,,
2023-07-10,1360.0,
